id	speed	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.242163	6.937868
-3	65.000000	0.241052	6.916969
-4	65.000000	0.246128	7.260480
-5	65.000000	0.442818	13.094384
-6	65.000000	0.439692	13.041895
-7	65.000000	0.439362	12.989236
-8	65.000000	0.424742	12.535286
-9	65.000000	0.373448	11.053179
-10	65.000000	0.371327	11.011226
-11	65.000000	0.440673	10.072142
-12	65.000000	0.287110	10.039102
-13	65.000000	0.284223	10.006484
-14	65.000000	0.453229	11.206049
-15	65.000000	0.271128	10.795321
-16	65.000000	0.357861	10.750904
-17	65.000000	0.345158	10.336009
-18	65.000000	0.343896	10.289993
-19	65.000000	0.275297	9.563551
-20	65.000000	0.247716	9.530351
-21	65.000000	0.253211	9.496130
-22	65.000000	0.235097	8.858290
-23	65.000000	0.485198	8.190945
-24	65.000000	0.273910	8.258905
-25	65.000000	0.255594	7.622078
-26	65.000000	0.219332	7.460633
-27	65.000000	0.225922	7.437361
-28	65.000000	0.220541	7.483247
-29	65.000000	0.394012	7.464883
-30	65.000000	0.260597	7.460970
-31	65.000000	0.240310	6.907093
-32	65.000000	0.240011	6.924188
-33	65.000000	0.237069	6.471824
-34	65.000000	0.238873	6.504960
-35	65.000000	0.239220	6.544675
-36	65.000000	0.249747	6.591778
-37	65.000000	0.251934	6.113938
-38	65.000000	0.187692	6.159426
-39	65.000000	0.216531	6.294690
-40	65.000000	0.223347	6.352650
-41	65.000000	0.222018	6.411186
-42	65.000000	0.203589	5.937801
-43	65.000000	0.209651	6.159591
-44	65.000000	0.297282	6.222502
-45	65.000000	0.295515	6.306983
-46	65.000000	0.273143	6.385355
-47	65.000000	0.253615	6.458555
-48	65.000000	0.354155	6.050762
-49	65.000000	0.288428	6.139692
-50	65.000000	0.213078	6.177535
-51	65.000000	0.216092	6.247698
-52	65.000000	0.219195	6.317889
-53	65.000000	0.203105	5.890881
-54	65.000000	0.206137	5.958115
-55	65.000000	0.192120	5.573651
-56	65.000000	0.206944	5.963820
-57	65.000000	0.208472	6.024846
-58	65.000000	0.211741	6.084121
-59	65.000000	0.213003	6.369411
-60	65.000000	0.135465	3.896004
-61	65.000000	0.142319	3.899939
-62	65.000000	0.128490	3.948213
-63	65.000000	0.141713	3.987303
-64	65.000000	0.139897	4.034903
-65	65.000000	0.148282	4.083042
-66	65.000000	0.145671	4.128260
-67	65.000000	0.147430	4.172108
-68	65.000000	0.151107	4.215242
-69	65.000000	0.147177	4.255719
-70	65.000000	0.189611	4.372321
-71	65.000000	0.117515	4.402660
-72	65.000000	0.155232	4.441500
-73	65.000000	0.156307	4.479604
-74	65.000000	0.158922	4.517374
-75	65.000000	0.158084	4.554077
-76	65.000000	0.197138	4.500230
-77	65.000000	0.156401	4.534048
-78	65.000000	0.158436	4.273583
-79	65.000000	0.133538	4.303058
-80	65.000000	0.181128	4.185460
-81	65.000000	0.162699	4.220904
-82	65.000000	0.163642	4.255924
-83	65.000000	0.125148	3.262001
-84	65.000000	0.137566	3.161032
-85	65.000000	0.152267	3.416433
-86	65.000000	0.120622	3.434870
-87	65.000000	0.125524	3.453902
-88	65.000000	0.185649	2.975138
-89	65.000000	0.133076	2.988568
-90	65.000000	0.138616	3.048949
-91	65.000000	0.089135	3.057901
-92	65.000000	0.090192	3.066765
-93	65.000000	0.106748	3.076998
-94	65.000000	0.104621	3.086716
-95	65.000000	0.108270	3.096421
-96	65.000000	0.108277	3.105734
-97	65.000000	0.108267	3.114605
-98	65.000000	0.112692	2.967267
-99	65.000000	0.092664	2.974009
-100	65.000000	0.103850	2.980977
-101	65.000000	0.086480	2.520908
-102	65.000000	0.072785	2.521074
-103	65.000000	0.083655	2.057639
-104	65.000000	0.068547	2.053305
-105	65.000000	0.066447	1.901189
-106	65.000000	0.066368	1.896500
-107	65.000000	0.065839	1.891624
-108	65.000000	0.065284	1.886644
-109	65.000000	0.065501	1.881599
-110	65.000000	0.065127	1.876654
-111	65.000000	0.064764	1.871940
-112	65.000000	0.064810	1.867574
-113	65.000000	0.062902	1.863800
-114	65.000000	0.064347	1.860553
-115	65.000000	0.064585	1.856515
-116	65.000000	0.064584	1.853228
-117	65.000000	0.064178	1.850727
-118	65.000000	0.064671	1.808934
-119	65.000000	0.064643	1.807933
-120	65.000000	0.064335	1.807623
-121	65.000000	0.065485	1.872097
-122	65.000000	0.057816	1.698538
-123	65.000000	0.059377	1.703097
-124	65.000000	0.059925	1.681887
-125	65.000000	0.060360	1.688652
-126	65.000000	0.060422	1.696886
-127	65.000000	0.061244	1.706991
-128	65.000000	0.064554	1.818925
-129	65.000000	0.051458	1.830395
-130	65.000000	0.049569	1.842684
-131	65.000000	0.084023	1.630389
-132	65.000000	0.071378	1.549463
-133	65.000000	0.046837	1.567522
-134	65.000000	0.046804	1.658566
-135	65.000000	0.057528	1.678523
-136	65.000000	0.061274	1.730620
-137	65.000000	0.062080	1.746292
-138	65.000000	0.062364	1.757889
-139	65.000000	0.061384	1.770428
-140	65.000000	0.061700	1.771922
-141	65.000000	0.061867	1.767580
-142	65.000000	0.054152	1.779780
-143	65.000000	0.064160	1.762924
-144	65.000000	0.085642	1.687098
-145	65.000000	0.000000	0.000000
-146	65.000000	0.043875	1.238850
-147	65.000000	0.043700	1.235116
-148	65.000000	0.030662	0.867589
-149	65.000000	0.055160	1.564640
-150	65.000000	0.054774	1.558367
-151	65.000000	0.054773	1.552068
-152	65.000000	0.069050	1.946859
-153	65.000000	0.060697	1.716697
-154	65.000000	0.060406	1.710175
-155	65.000000	0.119143	2.586089
-156	65.000000	0.077475	2.577856
-157	65.000000	0.076407	2.569515
-158	65.000000	0.056391	1.311803
-159	65.000000	0.033759	1.263841
-160	65.000000	0.044512	1.258565
-161	65.000000	0.042929	1.209971
-162	65.000000	0.042781	1.204582
-163	65.000000	0.055374	1.886943
-164	65.000000	0.052348	1.880069
-165	65.000000	0.051382	1.873590
-166	65.000000	0.048966	1.747572
-167	65.000000	0.098960	1.615848
-168	65.000000	0.056119	1.504891
-169	65.000000	0.052357	1.388896
-170	65.000000	0.042881	1.519751
-171	65.000000	0.043977	1.515002
-172	65.000000	0.042471	1.446097
-173	65.000000	0.077440	1.442542
-174	65.000000	0.050945	1.441794
-175	65.000000	0.046983	1.334788
-176	65.000000	0.046884	1.338106
-177	65.000000	0.064622	1.822749
-178	65.000000	0.065111	1.832020
-179	65.000000	0.065215	1.843160
-180	65.000000	0.068893	1.856537
-181	65.000000	0.068111	1.721530
-182	65.000000	0.051016	1.734581
-183	65.000000	0.057939	1.668835
-184	65.000000	0.059765	1.684207
-185	65.000000	0.059419	1.699728
-186	65.000000	0.054454	1.574228
-187	65.000000	0.048990	1.428689
-188	65.000000	0.052423	1.469927
-189	65.000000	0.052139	1.489953
-190	65.000000	0.048184	1.508913
-191	65.000000	0.045425	1.526820
-192	65.000000	0.061764	1.427327
-193	65.000000	0.050869	1.449990
-194	65.000000	0.052268	1.498934
-195	65.000000	0.053024	1.515962
-196	65.000000	0.053784	1.532990
-197	65.000000	0.049837	1.429386
-198	65.000000	0.050564	1.445690
-199	65.000000	0.067406	1.912196
-200	65.000000	0.054775	1.601979
-201	65.000000	0.055181	1.618383
-202	65.000000	0.056072	1.634322
-203	65.000000	0.047683	1.418839
-204	65.000000	0.030525	0.867967
-205	65.000000	0.034650	0.933101
-206	65.000000	0.031261	0.944612
-207	65.000000	0.033863	0.968251
-208	65.000000	0.033420	0.979819
-209	65.000000	0.035423	0.991509
-210	65.000000	0.034807	1.002505
-211	65.000000	0.035220	1.013158
-212	65.000000	0.036093	1.023635
-213	65.000000	0.035143	1.033473
-214	65.000000	0.042426	0.978256
-215	65.000000	0.025935	0.984952
-216	65.000000	0.034568	0.993693
-217	65.000000	0.034798	1.002217
-218	65.000000	0.035378	1.010667
-219	65.000000	0.035206	1.018883
-220	65.000000	0.044493	1.127405
-221	65.000000	0.034201	1.135883
-222	65.000000	0.028316	0.786039
-223	65.000000	0.023606	0.791436
-224	65.000000	0.044699	0.958193
-225	65.000000	0.039822	0.966153
-226	65.000000	0.040033	0.974156
-227	65.000000	0.030610	0.746567
-228	65.000000	0.030842	0.875481
-229	65.000000	0.022851	0.648539
-230	65.000000	0.018170	0.652268
-231	65.000000	0.018548	0.655815
-232	65.000000	0.028043	0.564853
-233	65.000000	0.019978	0.567620
-234	65.000000	0.023976	0.523890
-235	65.000000	0.015468	0.525428
-236	65.000000	0.015999	0.526984
-237	65.000000	0.018613	0.528719
-238	65.000000	0.018241	0.530387
-239	65.000000	0.018882	0.532055
-240	65.000000	0.018884	0.533654
-241	65.000000	0.018882	0.535177
-242	65.000000	0.026888	0.693233
-243	65.000000	0.021408	0.694752
-244	65.000000	0.024409	0.696405
-245	65.000000	0.020332	0.588918
-246	65.000000	0.016870	0.588957
-247	65.000000	0.021043	0.453596
-248	65.000000	0.017062	0.452674
-249	65.000000	0.021169	0.598988
-250	65.000000	0.021140	0.597510
-251	65.000000	0.020982	0.595973
-252	65.000000	0.020802	0.594404
-253	65.000000	0.020871	0.592815
-254	65.000000	0.020754	0.591257
-255	65.000000	0.020638	0.589774
-256	65.000000	0.020651	0.588400
-257	65.000000	0.020049	0.587213
-258	65.000000	0.020506	0.586192
-259	65.000000	0.020568	0.584918
-260	65.000000	0.020569	0.583885
-261	65.000000	0.020455	0.583099
-262	65.000000	0.021944	0.622560
-263	65.000000	0.021928	0.622212
-264	65.000000	0.021811	0.622102
-265	65.000000	0.019574	0.558098
-266	65.000000	0.017279	0.506360
-267	65.000000	0.017750	0.507720
-268	65.000000	0.018828	0.536222
-269	65.000000	0.018973	0.538374
-270	65.000000	0.018981	0.540989
-271	65.000000	0.019238	0.544201
-272	65.000000	0.015755	0.448107
-273	65.000000	0.012609	0.450950
-274	65.000000	0.012145	0.453976
-275	65.000000	0.020415	0.401582
-276	65.000000	0.025025	0.519002
-277	65.000000	0.015916	0.524716
-278	65.000000	0.013004	0.455819
-279	65.000000	0.015858	0.461268
-280	65.000000	0.015207	0.432627
-281	65.000000	0.015405	0.436551
-282	65.000000	0.015478	0.439460
-283	65.000000	0.015212	0.435354
-284	65.000000	0.015292	0.435710
-285	65.000000	0.015324	0.434632
-286	65.000000	0.012229	0.412061
-287	65.000000	0.014495	0.408216
-288	65.000000	0.021908	0.439537
-289	65.000000	0.201896	8.201389
-290	65.000000	0.370544	8.186830
-291	65.000000	0.086963	1.614552
-292	65.000000	0.000000	0.000000
-293	65.000000	0.055020	1.653510
-294	65.000000	0.000000	0.000000
-295	65.000000	0.000000	0.000000
-296	65.000000	0.024258	0.424365
-297	65.000000	0.016178	0.413920
-298	65.000000	0.000000	0.000000
-299	65.000000	0.033087	0.722091
-300	65.000000	0.038462	0.717039
-301	65.000000	0.000000	0.000000
-302	65.000000	0.000000	0.000000
-303	65.000000	0.000000	0.000000
-304	65.000000	0.036656	0.665094
-305	65.000000	0.000000	0.000000
-306	65.000000	0.034089	0.684709
-307	65.000000	0.000000	0.000000
-308	65.000000	0.027390	0.673744
-309	65.000000	0.000000	0.000000
-310	65.000000	0.000000	0.000000
-311	65.000000	0.019500	0.645014
-312	65.000000	0.000000	0.000000
-313	65.000000	0.024111	0.616836
-314	65.000000	0.000000	0.000000
-315	65.000000	0.000000	0.000000
-316	65.000000	0.201858	3.093235
-317	65.000000	0.000000	0.000000
-318	65.000000	0.000000	0.000000
-319	65.000000	0.000000	0.000000
-320	65.000000	0.000000	0.000000
-321	65.000000	0.023314	0.656073
-322	65.000000	0.000000	0.000000
-323	65.000000	0.000000	0.000000
-324	65.000000	0.047941	1.263810
-325	65.000000	0.000000	0.000000
-326	65.000000	0.000000	0.000000
-327	65.000000	0.026328	0.603672
-328	65.000000	0.000000	0.000000
-329	65.000000	0.000000	0.000000
-330	65.000000	0.012022	0.595554
-331	65.000000	0.042151	0.583073
-332	65.000000	0.000000	0.000000
-333	65.000000	0.000000	0.000000
-334	65.000000	0.000150	0.002749
-335	65.000000	0.000000	0.000000
-336	65.000000	0.012775	0.224445
-337	65.000000	0.000000	0.000000
-338	65.000000	0.012530	0.299520
-339	65.000000	0.000000	0.000000
-340	65.000000	0.000000	0.000000
-341	65.000000	0.084771	1.639350
-342	65.000000	0.000000	0.000000
-343	65.000000	0.022208	0.426788
-344	65.000000	0.000000	0.000000
-345	65.000000	0.000000	0.000000
-346	65.000000	0.044827	0.710889
